DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
382	__label1__	4	N	Kitchen	B0007VO0CQ	OXO Good Grips Box Grater	grater!	I always cook spaghetti.<br />This grater works the best on grating the cheese that I place on top of spaghetti.<br />The cheese are grated just right!<br />It is also easy to clean!
383	__label1__	3	N	Office Products	B000S12SII	Advantus 10-Drawer Rolling Organizer, 37.6 x 13 x 15.4 Inches, Multi-Colored (AVT34004)	Not worth it	As I was putting this together, I found areas where the laminate was coming off, the pressed board underneath it was falling apart and the screws were too small for the holes given.
384	__label1__	4	N	Kitchen	B000XKFR32	Amco Round Egg Rings, Set of 2	Good quality.	Have to get used to since eggs are thicker than regular frying, but they look pretty and doesn't look scrambled.
385	__label1__	4	N	Home	B000RGXNM4	Dream Supreme Plus Gel Fiber-Filled Pillows, Standard (Set of 2)	Pillows are good	Pillows were bought for me and my husband. Had to buy for grand-daughter and mother as well, so they would leave ours alone.
386	__label1__	4	N	Kitchen	B000AAYWN6	Rival CFF5 Chocolate Fondue Fountain	chocolate madness!	My wife bought this for the celebration of my birthday party. The guests really enjoyed it while having a conversation with each other. After the party is over, it's cleaning time! The dishwasher helped burden our task. This is a must-have for every party!
387	__label1__	1	N	Health & Personal Care	B00GK92558	100% Pure Yacon Syrup - Metabolism Booster - All Natural Weight Loss Yacon Syrup - Raw Yacon Syrup, 8 oz	leaked all over	It made me scared to even try it.  Label was half torn off and syrup leaking every where.  Label looks like the picture like someone printed it off their printer at home, barely stuck it on a bottle and sent it out.
388	__label1__	4	N	Wireless	B00FJJ38HY	Nexus 5 Case, Spigen® [Ultra Hybrid] [+Screen Shield] Google Nexus 5 Case [Black] [1 Premium Japanese Screen Protector Included + 2 Graphics] for Nexus 5 - Black (SGP10609)	Nice case	The new spigen nexus 5 ultra hybrid case is a nice durable case. I like how I can change up the design of the case whenever I want. It's super easy too. The case is not too flimsy. I took off one star became I feel like the back plastic can easily get scratched. But we'll see about that. I've only had for two days so we'll see.
389	__label1__	3	N	Books	0316126691	The Art of Fielding: A Novel	Eh, its ok	Very interesting material but not a book that really grabbed me. Perhaps its because its not the usual kind of book I read.
390	__label1__	4	N	Wireless	B00UBFCEQM	Bolkin&reg; Hybrid Armor Series Shockproof Case Cover & Stand for Apple Ipad Air 2 / Ipad 6 (red)	THE AWESOME PRODUCT!! LOVE IT!!!!!	This is the great product.Its collar is really awesome. It is made of high quality of materials with great price. So really I loved it. The case is also dirt and shockproof.So I am confident that my iPad is more protected now. A very fantastic all-in-one case that I recommend to everyone.
391	__label1__	1	Y	Health & Personal Care	B00448NMAO	Jo Prolonger Spray 2oz	its not a spray man its a gel change the name u misguide me and many more r misguided	the item is very poor i used it twice it has no effect at all its simply useless ,and the other thing i need a spray as its mentioned .....but it was not a spray its a liquid gel and its
392	__label1__	3	N	Sports	B00387ET9A	Wilson Advantage Triple Tennis Racquet Bag (Black\Gray)	it was not as thick or as padded ..	I was somewhat disappointed. The bag was not as thick or as padded as I would have liked. It serves the purpose, but lacks some useful features. More padding and more pockets or dividers would have been appreciated. Still, it is a good price and gets the job done.
393	__label1__	3	Y	Health & Personal Care	B009VUZJTM	NatureWise Green Coffee Bean Extract 800 with GCA Natural Weight Loss Supplement, 60 Caps	Probably not worth it...	I'm not sure these do much. I'm pretty sure they don't hurt anything, and it's possible my appetite was suppressed a little bit, but did not notice much of a difference in energy or weight loss. Might be better combined with other supplements for best results.
394	__label1__	3	N	Home	B003J372NS	Mediflow Original Waterbase Pillow	Great pillows!	Excellent quality and versatile product. You don't have to think twice about it. More vibrant in person.
395	__label1__	4	N	Home	B002BA5F4I	Sterilite 19608006 41 Quart/39 Liter Underbed Storage Box, Clear with White Lid, 6-Pack	Height of box?	I really like the look of this box. My apartment is really small and I am looking for a neat way to keep things under my bed so that it stays out of the way and I can retrieve it when necessary. My concern is that I am not sure how tall this box is and I only have about 5 inches under my bed. I don't know why this product doesn't mention the height...
396	__label1__	4	Y	Toys	B000068CKY	Melissa & Doug 100-Piece Wood Blocks Set	Nice wood blocks	Nice wood blocks, but smaller than I thought they would be. My Son loves to stack & build with them tho.
397	__label1__	4	N	Beauty	B000C1ZDTU	Lovely by Sarah Jessica Parker for Women, Eau de Parfum, 3.4-Ounce Spray Bottle	Beautiful Scent! But.	The scent is amazing if you use just the right amount. The only problem is that for it to last all day when I'm at work I have to really spray a lot of it on and it's too much for a couple of hours but after I get to work the scent will taper off.<br /><br />I work in an office environment and the first day I wore it like 100 people asked me about it which is nice, but I could tell it was strong. I guess other brands are kind of the same but I think this one is like that because of the way its made and the scent even though it is amazing!
398	__label1__	4	Y	Wireless	B00BVRYB5Q	LUVVITT® CRISTAL Hard Shell Anti-Scratch Transparent Case for Samsung Galaxy S4 SIV S IV (LIFETIME WARRANTY | Retail Packaging) - Crystal Clear	Good case	Worth the extra few bucks because it's really good quality. The cutouts are neat and the case fits the S4 well. I only wish it came with a screen protector.
399	__label1__	1	N	Automotive	B0002JM9NU	Carrand 94102 Car Wash Bucket, 3 Gallon Capacity	it broke	The parts anchoring the handles broke the first time I use this bucket and now I'm looking at something that I wouldn't trust to clean anything with. Next time, I'm spending a little more on a bucket that can give me better service.
400	__label1__	4	N	Books	0316666343	The Lovely Bones	Touching	What a wonderful book. Sensitively written about a very sad topic. Yet the author succeeded in not making the book sad, but a wonderful depiction of a family's grief and growth. I can't believe I waited so long to read this. I will definitely read it again.
401	__label1__	4	N	Camera	B004LB4SAM	GE Power Pro X500-BK 16 MP with 15 x Optical Zoom Digital Camera, Black (OLD MODEL)	It takes great pictures	I really enjoy this camera, I take it where ever I go, it takes great pictures. And I make all my videos for my business with it. The only problem I just began to have is the battery life is not lasting like it did at the beginning, so what I am doing is constantly changing the brand of batteries to use.
402	__label1__	4	Y	Wireless	B00LH0Y3NM	Note 3 Battery : Stalion Strength Replacement 3200mAh Li-Ion Battery for Samsung Galaxy Note 3 [24-Month Warranty] with NFC Chip + Google Wallet Capable	OK	Seems to perform just ok, it's a battery. Came packed well, easy to put in my Note 3, doesn't look used..it's a smidge more than batteries that say their OEM, but besides the label, there doesn't seem to be a difference.
403	__label1__	3	Y	Beauty	B00UJU2AIG	Premium Hair Sponge / Brush For Dreads & Afros, Coils & Magic Twists by Cherir	Met my expectations.	I always wanted dreads and this IS the thing you might wanna use to get them. Really easy to use, just apply your regular hair gel on the sponge and just twist em away! Really easy to use and works beautifully. Getting dreads have never been easier. I really do recommend this!
404	__label1__	4	N	Books	0989334007	Exposed in Boston	Unusual cast of characters. Fun read.	I saw Exposed in Boston, face out, at The Harvard Bookstore in Cambridge. Vibrant front cover, interesting premise on back cover. An unusual cast of characters, a little over the top, which is why I liked it as much as I did. A really fun read.
405	__label1__	4	N	Office Products	B0071BJNEK	Universal Mesh Three-Tier Organizer, Black (20007)	This organizer works great in an office setting or at home	This organizer works great in an office setting or at home. The organizer is durable, not too heavy, and can be used standing upright or laying on its side.
406	__label1__	2	N	Home Improvement	B00004Z4DU	ScotchBlue Painter's Tape, Multi-Use, 1.88-Inch by 60-Yard, 1 Roll	Easy to put on	Easy to put on, yes. But it's really hard to take it off once you're done with painting whatever it is that you were painting. Also, this taped doesn't stick well into uneven surfaces and especially wood.
407	__label1__	1	Y	Beauty	B00IP42FBA	InstaNatural Organic Rosehip Seed Oil - 100% Pure & Unrefined Virgin Oil - Natural Moisturizer for Face, Skin, Hair, Stretch Marks, Scars, Wrinkles & Fine Lines - Omega 6, Vitamin A & C - 4 Oz	No good	SMells really bad! Almost like rancid and old underwear.<br /><br />Do not purchase this. I can't tell if it is good on my skin or not because I can't bear the smell to even use it.
408	__label1__	4	N	Kitchen	B001KADGMI	BlenderBottle Classic Shaker Bottle, 28-ounce, Clear/Black	Handy little shaker	I bought one of these a while back and even got one more for my oldest son. Really handy to have when you want to mix up a quick fix instead of stopping for fast food. Mine discolored a bit inside but that's more cosmetic than anything.
409	__label1__	1	Y	Outdoors	B00PFQ1COC	Antishock Trekking Poles, Outdoor Sports Hiking Walking Stick Adjustable Trekking Trail Poles -Ultralight Aviation Aluminum, Foam Folding,Telescopic Curved Handle（One Pair Blue）	Not just bad, they are BAD	I knew these wouldnt be that great but I didnt think they would be THIS bad! they feel SO cheap, are WAY heavier than they should be, lost both tips the first time out, the compasses dont work and the locking mechanisms dont stay lock so you have to keep tightening them throughout your hike. What a waste.
410	__label1__	4	N	Lawn and Garden	B000JHZ2H0	Kem-Tek 099 3-Inch Chlorinating Tablets for Pool and Spa, 3-Pound	Could not be easier	Using this product could not be easier in keeping our pool clean, which is particularly important since my grandkids often come over during summer.
